number,title,created_at,updated_at,closed_at,creator_name,assignees_num,labels_num,state,locked,author_association,comments_num,reactions_+1_num,reactions_-1_num,reactions_laugh_num,reactions_hooray_num,reactions_confused_num,reactions_heart_num,reactions_rocket_num,reactions_eyes_num,reactions_total_num,time_to_next_issue,creator_company,creator_followers_num,creator_following_num,creator_public_repos_num,creator_public_gists_num,creator_created_at,creator_updated_at
5700,DataTransfer's dropEffect not working on IE/Edge with not minified version react.js,1450715311,1661637357,,srayuws,0,2,open,0,NONE,7,1,0,0,0,0,0,0,0,1,2007657.0,Micorsoft,47,64,22,4,1320825630,1728363915
5848,scryRenderedDOMComponentsWithTag throws error on FF 43.0.4,1452722968,1515187158,1515187158.0,jspears,0,2,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,1282432.0,,50,51,118,51,1204122528,1728869785
5929,React.cloneElement handles `undefined` props differently to React.createElement,1454005400,1473970978,1455922418.0,richardscarrott,0,2,closed,0,CONTRIBUTOR,11,2,0,0,0,0,0,0,0,2,724828.0,,84,42,72,29,1293558547,1724919434
5990,Updates not queued properly when using unstable_renderSubtreeIntoContainer,1454730228,1506549917,1506523863.0,jimfb,0,1,closed,0,CONTRIBUTOR,10,0,0,0,0,0,0,0,0,0,576170.0,,378,2,10,6,1415300664,1625916794
6027,Render during reconciliation causes NPE,1455306398,1455398633,1455398633.0,sambev,0,1,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,2122584.0,Spring Health,19,8,57,7,1344574165,1729116766
6209,renderToString() fails to terminate comment node,1457428982,1457681796,1457681796.0,coodoo,0,1,closed,0,NONE,8,0,0,0,0,0,0,0,0,0,33812.0,StatesKit.com,282,31,119,73,1278552065,1729468575
6217,onResponderGrant called before onResponderTerminate,1457462794,1511273570,,aleclarson,0,2,open,0,CONTRIBUTOR,18,0,0,0,0,0,0,0,0,0,1232.0,,851,47,898,125,1341472981,1728227440
6219,Select option empty value regression in 15.0.0-rc.1,1457464026,1460103065,1459888033.0,chicoxyzzy,0,3,closed,0,CONTRIBUTOR,14,0,0,0,0,0,0,0,0,0,230612.0,,946,140,200,8,1331041329,1727803042
6246,v15-rc1 seems to skip some text nodes in IE,1457694638,1470184998,1457723143.0,heapx,0,4,closed,0,NONE,6,3,0,0,0,0,0,0,0,3,524889.0,,2,0,6,1,1287915403,1714631989
6284,Form input name='nodeName' breaks onSubmit event handling,1458219527,1587004984,,insonifi,0,2,open,0,NONE,9,2,0,0,0,0,0,0,0,2,27404.0,,7,3,38,12,1356453795,1728039470
6288,"ReactPerf.printDOM() throws ""Uncaught TypeError: Converting circular structure to JSON(…)""",1458246931,1458339858,1458339858.0,gaearon,0,2,closed,0,COLLABORATOR,1,0,0,0,0,0,0,0,0,0,227540.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
6304,Disabled input button should not fire onClick in IE11,1458474471,1470185265,1458485626.0,nippur72,0,2,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,284496.0,,69,7,132,2,1350644346,1725097856
6324,Firefox issue: Expected flush transaction's stored dirty-components length to match dirty-components array length.,1458758967,1507073565,1507073565.0,saifelse,0,1,closed,0,CONTRIBUTOR,6,5,0,0,0,0,0,0,0,5,257755.0,Benchling,17,5,27,3,1294270505,1729043018
6348,Warn when using overlapping styles (e.g. border and borderBottom),1459016722,1582751007,1541805708.0,gaearon,0,4,closed,0,COLLABORATOR,20,0,0,0,0,0,0,0,0,0,245321.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
6368,Input type 'email' as controlled component does not control white spaces,1459262043,1565174719,1531620742.0,marcolanaro,0,2,closed,0,NONE,14,5,0,0,1,0,0,0,0,6,7294.0,,27,1,40,12,1328918131,1729287965
6371,Uncaught Invariant Violation: Must be mounted to trap events when replacing an image with a link to an image,1459269337,1470185265,1461963771.0,aaronjensen,0,2,closed,0,NONE,28,0,0,0,0,0,0,0,0,0,674483.0,Substantial,183,9,369,132,1209245712,1728409910
6423,setState in componentWillMount causes TypeError when rendering with renderToString and preceded by a component that renders with renderToString,1459943820,1468000334,1468000334.0,PKJedi,0,1,closed,0,NONE,8,2,0,0,0,0,0,0,0,2,123081.0,Fraktio Oy,10,2,19,0,1288791409,1720525115
6441,Warning when changing the type and value of an input field,1460066901,1541656009,1469237909.0,mathisonian,0,1,closed,0,NONE,13,0,0,0,0,0,0,0,0,0,10923.0,@uwdata,1108,103,262,68,1316802423,1727974489
6446,Typing in middle of controlled text field jumps to end,1460077824,1460077898,1460077882.0,Daniel15,0,1,closed,0,MEMBER,2,0,0,0,0,0,0,0,0,0,341298.0,@Facebook,1394,98,326,68,1244138327,1729297693
6489,TestUtils.findAllInRenderedTree is not iterating through all components since React 15.,1460419122,1514902644,1514902644.0,robin-anil,0,2,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,570991.0,,13,0,14,1,1427676272,1728818732
6541,Iframe load event not firing in Chrome and Safari when src is 'about:blank',1460990113,1666786771,,pirelenito,0,2,open,0,NONE,9,7,0,0,0,0,0,0,0,7,191901.0,@Mojang ,333,213,80,7,1207747417,1725872450
6556,"Controlled number input doesn't handle e, - and . properly",1461182014,1533249460,1507074690.0,dhruska,0,2,closed,0,NONE,18,1,0,0,0,0,0,0,0,1,2204012.0,,74,19,30,2,1350455813,1727200755
6779,Warning is changing a uncontrolled input of type radio to be controlled...,1463386026,1578647145,1465484322.0,ButuzGOL,0,1,closed,0,NONE,30,5,0,0,0,0,0,0,0,5,19001.0,Provectus/ModelN,77,96,63,4,1265282126,1726751151
6782,15.0.2 (Current) Starter Kit examples/basic-commonjs not working,1463405027,1463420478,1463420478.0,Mahoney,0,1,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,604944.0,,30,1,58,50,1260977570,1727977038
6842,React devtools 15.1.0 ctor timer error,1464009971,1468953805,1468953805.0,jaylaw81,1,1,closed,0,NONE,16,0,0,0,0,0,0,0,0,0,189072.0,,4,12,38,12,1244040478,1716395843
6871,Perf.print*() method not working in 15.1.0: Cannot read property 'forEach' of undefined,1464199043,1465238275,1465238275.0,EvHaus,1,1,closed,0,NONE,15,2,0,0,0,0,0,0,0,2,18577.0,@ZenhubHQ,41,7,80,0,1269065172,1729089035
6879,"React.createElement(type, { key: undefined }) is handled incorrectly",1464217620,1464223292,1464223292.0,gaearon,0,1,closed,0,COLLABORATOR,0,0,0,0,0,0,0,0,0,0,1592.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
6880,Fix issues introduced by createElement() warning,1464219212,1465948053,1464223285.0,gaearon,0,3,closed,0,COLLABORATOR,3,0,0,0,0,0,0,0,0,0,457601.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
6927,Change event fires too many times when inputing Chinese characters in IE 9,1464676813,1648595157,1648595157.0,suhaotian,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,180868.0,,105,139,50,50,1390813001,1711884196
6949,[bug] Problems of using react-addons-perf,1464857681,1496930265,1472062851.0,joseph1125,1,1,closed,0,NONE,39,0,0,0,0,0,0,0,0,0,14575.0,,2,1,7,0,1406436199,1720791971
6951,Changing state in onFocus and onChange for a select multiple element does not work in Firefox,1464872256,1613133447,,skleeschulte,0,2,open,0,NONE,9,2,0,0,0,0,0,0,0,2,886830.0,,13,1,33,7,1361455636,1721727017
7024,<select> onChange not firing when using keyboard,1465759086,1534886760,1531621714.0,iotch,0,2,closed,0,NONE,15,0,0,0,0,0,0,0,0,0,57139.0,,0,0,0,1,1346941763,1693412371
7027,OnChange randomly misses keys on IE if typing very quickly,1465816225,1535560072,1466091007.0,pasieronen,0,1,closed,1,NONE,54,11,0,0,0,0,0,0,0,11,767196.0,@reaktor ,3,0,11,0,1313790349,1724343443
7099,Value of input[range] incorrectly rounded after mounting (step attribute ommited),1466583421,1468441704,1468441704.0,mariuszdev,0,2,closed,0,NONE,6,0,0,0,0,0,0,0,0,0,183891.0,Amazon Prime Video,11,11,5,1,1241348694,1714506192
7113,Cannot read property 'getNativeNode' of null (ReactReconciler),1466767312,1477580942,1477580942.0,timzekid,1,1,closed,0,NONE,7,7,0,0,0,0,0,0,0,7,319615.0,,10,0,13,0,1454948318,1705332241
7135,onMouseEnter propagation in double reactroot,1467086927,1571571597,,dsvgit,0,2,open,0,NONE,14,6,0,0,0,0,0,0,0,6,315322.0,,8,11,110,10,1414456237,1729422628
7163,Getting a warning using ReactCSSTransitionGroup in react v15.2.0,1467402249,1467583977,1467583977.0,batusai513,0,1,closed,0,CONTRIBUTOR,8,5,0,0,0,0,0,0,0,5,312821.0,Koombea,37,37,131,30,1314028227,1719335246
7187,"""Missing React element for debugID"" warning when triggering a render in componentWillMount",1467715070,1475833550,1471735779.0,yannickcr,1,1,closed,0,NONE,18,7,0,0,0,0,0,0,0,7,175319.0,@alan-eu,347,86,75,22,1213100126,1725265393
7211,onChange not firing properly in React 15.2.0 + IE11 when paste text into textarea,1467890389,1566315751,1497378664.0,anggao,0,2,closed,0,NONE,34,0,0,0,0,0,0,0,0,0,255949.0,@Google,17,19,41,3,1288350711,1728518444
7240,"""Missing React element for debugID"" warning when testing components with Jest",1468146338,1471990991,1471633341.0,angusfretwell,1,1,closed,0,NONE,62,11,0,0,0,0,0,0,0,11,354255.0,Buildkite,24,33,22,8,1363521419,1726022897
7280,onInput is not firing on contentEditable div in IE11,1468500593,1535659089,1507209028.0,tomericco,0,2,closed,0,NONE,4,7,0,0,0,0,0,0,0,7,11094.0,Frontitude,6,1,11,5,1331414678,1720690802
7281,Input onChange not triggered every time in IE11 if e.preventDefault() used,1468511687,1648595866,1648595865.0,jmullo,0,3,closed,0,NONE,5,5,0,0,0,0,0,0,0,5,106474.0,,2,0,8,0,1396953594,1714076762
7290,Checkbox attribute unnecessarily removed from DOM on every render,1468618161,1507124760,1507096753.0,akre54,0,2,closed,0,CONTRIBUTOR,9,0,0,0,0,0,0,0,0,0,188331.0,,214,36,127,20,1311292229,1728880782
7295,"In NW.js app, the 'file' type <input> onChange event doesn't fire",1468806492,1529952578,1529952578.0,zhouce,0,2,closed,0,NONE,7,0,0,0,0,0,0,0,0,0,297493.0,,0,10,3,0,1467708200,1712062612
7328,IE 11 and Edge no longer prompt to remember password on controlled form,1469103985,1535586629,,lPadier,0,2,open,0,NONE,14,0,0,0,0,0,0,0,0,0,356191.0,,6,0,40,1,1364600753,1729165714
7350,babel-node: ReactComponentTreeDevtool.js causes ReactDOMServer.renderToString to fail,1469460176,1471894992,1471894953.0,ian-speers,1,2,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,524128.0,Truebill,7,8,3,11,1463774804,1728085207
7386,`injectEnvironment` called twice: `react-test-renderer` and `react-dom`,1469984304,1479308581,1471113919.0,NicolasT,1,2,closed,0,NONE,23,13,0,0,0,0,0,0,0,13,657064.0,,119,31,137,186,1246993150,1707603331
7440,Bug: didPutListener tries to findDOMNode on unmounted component,1470641368,1507119295,1507119295.0,joshma,0,1,closed,0,CONTRIBUTOR,8,0,0,0,0,0,0,0,0,0,427103.0,@airplanedev ,44,6,34,9,1237423413,1716393064
7489,input element `setSelectionRange` after backspace does not work in IE10,1471068471,1648595881,1648595881.0,msafi,0,4,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,1319287.0,,47,18,49,3,1364828912,1724929252
7593,Native Map detection in ReactComponentTreeHook fails with core-js,1472387758,1507120038,1507120038.0,sanniassin,1,1,closed,0,NONE,6,0,0,0,0,0,0,0,0,0,351748.0,@miroapp ,26,0,25,0,1346932127,1728386495
7630,Radio buttons are not correctly checked when using multiple lists of radio buttons,1472739506,1511106333,1511106275.0,atimmer,0,3,closed,0,NONE,8,0,0,0,0,0,0,0,0,0,1026627.0,,105,0,67,4,1296052498,1728069499
7711,[bug] click not disabled on <fieldset disabled><button onClick={() => alert('clicked')}><span>click me</span></button></fieldset>,1473766133,1629906295,,brillout,0,2,open,0,CONTRIBUTOR,14,6,0,0,0,0,0,0,0,6,22402.0,,1208,0,347,3,1314328126,1729353342
7718,"Bug: False Positive ""plain object"" Warning  ",1473788535,1473819307,1473819307.0,spudly,1,2,closed,0,CONTRIBUTOR,8,0,0,0,0,0,0,0,0,0,530052.0,Tubi,22,17,31,1,1290089087,1728514961
7769,input autoFocus causes focus to be emitted before ref,1474318587,1560861192,,syranide,0,3,open,0,CONTRIBUTOR,14,6,0,0,0,0,0,0,0,6,784877.0,Cetrez,198,3,4,0,1336414389,1728197811
7827,Unexpected interleaving of subtree/parent lifecycle methods,1475103464,1507124408,1507124408.0,vsiao,0,1,closed,0,CONTRIBUTOR,2,0,0,0,0,0,0,0,0,0,136183.0,Asana,37,2,28,0,1313401081,1729192458
7838,A group of radio button requires all to have defaultChecked attribute to work properly in Firefox,1475239647,1507133349,1507133349.0,mjntan35,1,2,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,3587758.0,,0,0,6,0,1287566501,1669205614
8266,Preserve browser input behavior.,1478827405,1512077225,1512077225.0,jdalton,0,2,closed,0,CONTRIBUTOR,10,0,0,0,0,0,0,0,0,0,1294118.0,Socket.dev,5400,22,15,2,1207162447,1729452047
8423,onChange does not work well with IE11 at Japanese IME. in React 15.4.0,1480121523,1648595994,1648595956.0,mashimonator,0,3,closed,0,NONE,7,0,0,0,0,0,0,0,0,0,594973.0,,0,0,0,0,1349067823,1604637875
8487,Invariant Violation when rendering using both ReactDOM and ReactDOMServer,1480716496,1492097896,1492097896.0,martinkadlec0,0,1,closed,0,NONE,8,7,0,0,0,0,0,0,0,7,397486.0,@socialbakers,25,4,33,6,1306922272,1724959326
8514,Undo behavior in controlled textareas works differently from the default behaviour in chrome,1481113982,1601433864,,fabsor,0,2,open,0,NONE,5,20,0,0,0,0,0,0,0,20,96894.0,Leanlab,26,22,45,13,1266066632,1727421312
8531,IE10 triggers onChange twice when replacing a text selection ,1481210876,1648595727,1648595727.0,jfschwarz,0,3,closed,0,NONE,7,0,0,0,0,0,0,0,0,0,349732.0,@gnosisguild,39,8,35,0,1292407785,1724758172
8554,Form submitted on `button[type=button]` click,1481560608,1556053375,1499818306.0,fbarrailla,0,1,closed,0,NONE,8,0,0,0,0,0,0,0,0,0,17669.0,,20,20,40,6,1427659406,1724934307
8559,"Click handler can get called twice in ""non-prod"" mode.",1481578277,1502288468,1502288468.0,pllee,0,1,closed,0,NONE,9,0,0,0,0,0,0,0,0,0,173683.0,,14,3,20,0,1337908085,1725505015
8576,15.4 breaks default param behavior on componentDidMount in production build,1481751960,1507133003,1507133002.0,kentor,1,1,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,952751.0,@stripe,32,7,57,7,1270834640,1728788567
8642,textarea + onFocus + stopPropagation = incorrect cursor rendering on Firefox,1482704711,1513833378,1513833354.0,felipeochoa,0,2,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,847288.0,,35,0,53,18,1352248346,1705003684
8683,"Composition Events(Chinese, Japanese IME) problem in controlled components(input, textarea)",1483551999,1535562624,1535562624.0,eyesofkids,0,2,closed,0,NONE,5,18,0,0,0,0,0,0,0,18,117629.0,,305,3,107,20,1286650821,1728355698
8699,Broken link in react tutorial,1483669628,1485188907,1485188907.0,dyladan,1,1,closed,0,NONE,5,5,0,0,0,0,0,0,0,5,749544.0,Dynatrace,83,6,80,10,1333559737,1723478973
8789,Missing object-assign licence (please check others),1484419172,1484875746,1484875746.0,markalanrichards,1,1,closed,1,NONE,13,0,0,0,0,0,0,0,0,0,1123518.0,,7,3,31,0,1338135776,1723883486
8876,onBeforeInput fires after Edge updates the DOM,1485542690,1515244320,1515244320.0,colinjeanne,0,2,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,334783.0,Unqork,3,0,16,0,1386475480,1727842646
8902,Unexpected exception on using React Perf tools ,1485877473,1507135107,1507135107.0,niwinz,1,1,closed,0,NONE,7,1,0,0,0,0,0,0,0,1,150822.0,"@kaleidos,@taigaio & @penpot",763,234,142,73,1307787154,1723472419
8912,Problems with click events on IE and Edge,1486028295,1600770022,1490911715.0,vasilkrastev90,0,1,closed,0,NONE,6,1,0,0,1,0,0,0,0,2,402697.0,,0,0,13,1,1408636994,1689863281
8938,Clear button on iOS date input does not return correct event value,1486430992,1708875469,,ro-savage,0,2,open,0,NONE,20,5,0,0,0,0,0,0,0,5,925287.0,@runn-fast @NAVCoin @in-depth @Passphere ,73,9,109,11,1413336580,1720554345
9023,event.preventDefault in click handler does not prevent onChange from being called,1487356279,1606731180,,aweary,0,2,open,0,CONTRIBUTOR,7,8,0,0,0,0,0,0,0,8,357494.0,@discord,1845,227,268,50,1394216360,1722150072
9038,Change warning for <select value={null} /> to suggest an empty array rather than empty string,1487713773,1509450489,1509450489.0,ryb73,0,3,closed,0,NONE,6,0,0,0,0,0,0,0,0,0,792637.0,,21,9,137,1,1311822415,1718307723
9100,Pasting text in text box does not fire change event on IE11.,1488506410,1648596037,1648596037.0,mashimonator,0,3,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,13259.0,,0,0,0,0,1349067823,1604637875
9102,[Fiber] Check for requestAnimationFrame throws when react-dom is required on the server,1488519669,1525598473,1493295208.0,ide,0,1,closed,0,CONTRIBUTOR,5,13,0,0,0,0,0,0,0,13,563519.0,@expo,1091,21,173,25,1283072268,1721535739
9142,No blur event fired when button is disabled/removed,1489083188,1692682730,,OliverJAsh,0,2,open,0,NONE,23,12,0,0,0,0,0,0,0,12,2023951.0,,316,238,419,131,1310941309,1729501224
9315,react-addons-create-fragment destructuring assignment remains in distributed code,1491107139,1491173306,1491157759.0,tmacdonald,2,1,closed,0,NONE,11,0,0,0,0,0,0,0,0,0,360743.0,,4,0,42,3,1291751014,1710693395
9351,TypeError: Cannot read property 'firstChild' of null at precacheChildNodes (react-dom.js:6619),1491467882,1491521514,1491521514.0,jochenberger,1,1,closed,0,NONE,23,0,0,0,0,0,0,0,0,0,102496.0,,26,3,117,1,1282302922,1727686667
9361,React 16.0.0-alpha 7 does not bundle correctly in a project using rollup,1491570378,1505144557,1505144557.0,pastelsky,0,1,closed,0,NONE,7,0,0,0,0,0,0,0,0,0,46044.0,Atlassian,951,4,135,10,1411896853,1727949539
9372,Cannot find module './ReactReconcileTransaction' from 'ReactShallowRenderer.js' in `react-test-renderer`,1491616422,1491658369,1491626205.0,wyze,2,1,closed,0,CONTRIBUTOR,4,0,0,0,0,0,0,0,0,0,291643.0,@Juristat ,210,11,100,6,1264084962,1727734238
9402,A number input will always have left pad 0 though parseFloat value in onChange,1491908065,1693268724,,HaydnChen,0,2,open,0,NONE,22,26,0,0,0,0,0,0,0,26,1066199.0,,1,0,4,0,1451356656,1659429397
9504,ReactTestUtils: event dispatched before workInProgress stateNode is set,1492974264,1507135052,1507135044.0,aweary,0,1,closed,0,CONTRIBUTOR,3,0,0,0,0,0,0,0,0,0,523617.0,@discord,1845,227,268,50,1394216360,1722150072
9561,Controlled input allows dot,1493497881,1496703135,1496703134.0,raulsebastianmihaila,0,1,closed,0,NONE,10,0,0,0,0,0,0,0,0,0,179712.0,,4,0,19,8,1381586439,1715268799
9577,[Fiber] returning functions from render does not throw,1493677593,1501858308,1501858308.0,aweary,0,1,closed,0,CONTRIBUTOR,13,0,0,0,0,0,0,0,0,0,612322.0,@discord,1845,227,268,50,1394216360,1722150072
9627,isMounted behavior different with `create-react-class`,1494289915,1497397310,1497295336.0,mridgway,0,1,closed,0,CONTRIBUTOR,7,0,0,0,0,0,0,0,0,0,57453.0,@Netflix ,231,19,50,17,1264623542,1728345208
9635,No error when element with ref created in another elements constructor in dev environment.,1494347368,1507136460,1507134391.0,monkeyboy64,0,1,closed,0,NONE,8,0,0,0,0,0,0,0,0,0,184642.0,NetDocuments,0,0,13,0,1396671274,1725640044
9667,Cant't mount text node components,1494532010,1506121724,1506121724.0,vhiroki,0,1,closed,0,NONE,4,3,0,0,0,0,0,0,0,3,1254895.0,Branching Minds,12,1,9,0,1428280188,1727102027
9783,Synthetic eventPhase doesn't reflect the synthetic phase,1495786905,1595620066,1515169295.0,likerRr,0,3,closed,0,NONE,9,5,0,0,0,0,0,0,0,5,1175351.0,,53,13,46,14,1325083985,1727302959
9901,Mouseleave events fire unexpectedly when mousing into descendant node with a different React root,1496962256,1507137875,1507137863.0,greglittlefield-wf,0,1,closed,0,NONE,1,1,0,0,0,0,1,0,0,2,88081.0,Workiva,9,0,54,9,1336409222,1726523334
9913,react-addons-update 15.5.2 uses Object.assign,1497050337,1497521564,1497352322.0,balloob,0,1,closed,0,NONE,8,0,0,0,0,0,0,0,0,0,389459.0,"@home-assistant, @nabucasa",2530,5,155,35,1329420090,1729082657
9956,onClick and onChange doesn't fire on radio buttons on iOS,1497439796,1511520160,1497485484.0,badtant,0,1,closed,0,NONE,16,2,0,0,0,0,0,0,0,2,15864.0,,1,0,1,1,1284556890,1725093541
9963,Do not add units to css custom properties,1497455660,1497485476,1497485476.0,TrySound,0,1,closed,0,CONTRIBUTOR,6,0,0,0,0,0,0,0,0,0,395757.0,@webstudio-is ,992,2,192,10,1381214315,1728986367
9999,False positive getDefaultProps warning when mixing development and production versions,1497851417,1709325853,,mondwan,0,3,open,0,NONE,39,14,0,0,7,0,0,3,0,24,125301.0,Sky UK,11,3,37,14,1363615346,1720805381
10013,dangerouslySetInnerHTML in IE11 for svg elements,1497976718,1509722875,1507632887.0,OriR,0,3,closed,0,CONTRIBUTOR,6,13,0,0,0,0,0,0,0,13,834505.0,,15,12,24,1,1348126182,1728100055
10078,Input with type=radio incorrectly trigger onChange handler,1498811223,1507147616,1507147616.0,bacher,0,1,closed,0,NONE,11,0,0,0,0,0,0,0,0,0,100916.0,,17,11,114,5,1350646178,1727531581
10089,react-test-renderer/shallow setState callback is never called,1498912139,1499722911,1499722911.0,benadamstyles,0,1,closed,0,NONE,15,2,0,0,0,0,0,0,0,2,204525.0,,29,8,116,19,1368043926,1729233807
10100,setState callback called with null instead of undefined,1499116664,1499882120,1499882119.0,gwmccull,0,1,closed,0,CONTRIBUTOR,4,0,0,0,0,0,0,0,0,0,135814.0,@VirtaHealth ,34,2,99,3,1295839365,1714684217
10109,Mouseenter event not triggered when cursor moves from disabled button,1499252478,1686770212,,stepancar,0,2,open,0,NONE,15,14,0,0,0,0,0,0,0,14,58481.0,lumen5,89,123,99,14,1353512194,1727522687
10116,Multiple clicks needed for non-anchor element onClick with padding in Safari,1499310959,1505769385,1505658684.0,elyobo,1,1,closed,0,NONE,11,0,0,0,0,0,0,0,0,0,204525.0,@raywhite ,25,46,96,4,1284957413,1728377423
10125,Curried onBlur handler not triggered anymore when using v15.6.1 in production mode,1499515484,1499773380,1499773321.0,ndresx,0,1,closed,0,CONTRIBUTOR,7,0,0,0,0,0,0,0,0,0,240087.0,Parkside IT GmbH,23,17,37,2,1492188402,1723445526
10140,Fiber infinite recursion in mounting lifecycle,1499755571,1499986563,1499986563.0,gre,0,1,closed,0,CONTRIBUTOR,11,0,0,0,0,0,0,0,0,0,217543.0,@ledgerhq,1896,59,321,164,1267191859,1726359202
10176,DEV-only requires in FB bundles,1499973114,1514905797,1514905797.0,gaearon,1,2,closed,0,COLLABORATOR,2,0,0,0,0,0,0,0,0,0,253211.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
